            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445802.500000000, A.D. 1984-Apr-12 00:00:00.0000, -9.173812009744003E+08, -2.690942249656397E+09,  1.931023799042821E+06,  6.408954739205051E+00, -2.516884406754652E+00, -9.273788278879380E-02,
2445803.500000000, A.D. 1984-Apr-13 00:00:00.0000, -9.168274493420639E+08, -2.691159647027172E+09,  1.923025264918804E+06,  6.409455642460691E+00, -2.515484743628710E+00, -9.243582223483793E-02,
2445804.500000000, A.D. 1984-Apr-14 00:00:00.0000, -9.162736430955999E+08, -2.691376927676872E+09,  1.915040778859496E+06,  6.410101361646451E+00, -2.514158269346719E+00, -9.243226974950935E-02,
2445805.500000000, A.D. 1984-Apr-15 00:00:00.0000, -9.157197882984965E+08, -2.691594092378486E+09,  1.907055159113050E+06,  6.410644265529315E+00, -2.512805336461187E+00, -9.239233459712504E-02,
2445806.500000000, A.D. 1984-Apr-16 00:00:00.0000, -9.151658783497276E+08, -2.691811142665536E+09,  1.899067748421431E+06,  6.411301378716219E+00, -2.511507708174838E+00, -9.257144705499065E-02,
2445807.500000000, A.D. 1984-Apr-17 00:00:00.0000, -9.146119276357459E+08, -2.692028078067755E+09,  1.891059533950925E+06,  6.411600094036982E+00, -2.510129095718163E+00, -9.273791768710082E-02,
2445808.500000000, A.D. 1984-Apr-18 00:00:00.0000, -9.140579471299047E+08, -2.692244893258943E+09,  1.883051693541765E+06,  6.412098432254895E+00, -2.508760237426613E+00, -9.265249989858326E-02,
2445809.500000000, A.D. 1984-Apr-19 00:00:00.0000, -9.135039184371059E+08, -2.692461593423600E+09,  1.875035770811677E+06,  6.412545945826351E+00, -2.507430492678584E+00, -9.292651711068189E-02,
2445810.500000000, A.D. 1984-Apr-20 00:00:00.0000, -9.129498683354743E+08, -2.692678173758104E+09,  1.867004028343081E+06,  6.412706711112710E+00, -2.505997721953149E+00, -9.292062278137569E-02,
2445811.500000000, A.D. 1984-Apr-21 00:00:00.0000, -9.123957941390152E+08, -2.692894631162592E+09,  1.858983061361909E+06,  6.413114137896837E+00, -2.504600821533101E+00, -9.278378741702986E-02,
2445812.500000000, A.D. 1984-Apr-22 00:00:00.0000, -9.118416865662227E+08, -2.693110968091717E+09,  1.850969639943361E+06,  6.413443446490820E+00, -2.503188567545129E+00, -9.265285774503373E-02,
