            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2450373.500000000, A.D. 1996-Oct-17 00:00:00.0000,  2.837335419653975E+08, -7.186572838399078E+08, -3.379737026224881E+06,  1.198929187686949E+01,  5.411622212262418E+00, -2.910072040771832E-01,
2450374.500000000, A.D. 1996-Oct-18 00:00:00.0000,  2.847692361345928E+08, -7.181889620081849E+08, -3.404875101564735E+06,  1.198431229398460E+01,  5.430105343345818E+00, -2.908696545469940E-01,
2450375.500000000, A.D. 1996-Oct-19 00:00:00.0000,  2.858043631673406E+08, -7.177190564299783E+08, -3.430003792801350E+06,  1.197797541202554E+01,  5.447268113132285E+00, -2.908021731058716E-01,
2450376.500000000, A.D. 1996-Oct-20 00:00:00.0000,  2.868389924342120E+08, -7.172475094065161E+08, -3.455120347599030E+06,  1.197035322207828E+01,  5.467859697732003E+00, -2.906300092352692E-01,
2450377.500000000, A.D. 1996-Oct-21 00:00:00.0000,  2.878728847325082E+08, -7.167743857692647E+08, -3.480230060969949E+06,  1.196341765117190E+01,  5.484615795225029E+00, -2.905769324321532E-01,
2450378.500000000, A.D. 1996-Oct-22 00:00:00.0000,  2.889061744958536E+08, -7.162996614461558E+08, -3.505329468100548E+06,  1.195466304409534E+01,  5.503401691709688E+00, -2.904729903637266E-01,
2450379.500000000, A.D. 1996-Oct-23 00:00:00.0000,  2.899387841529412E+08, -7.158234522701018E+08, -3.530424073410392E+06,  1.194844843133222E+01,  5.521084025335856E+00, -2.903794297863513E-01,
2450380.500000000, A.D. 1996-Oct-24 00:00:00.0000,  2.909707090299087E+08, -7.153456495469434E+08, -3.555510367787451E+06,  1.193911953816918E+01,  5.537811639746741E+00, -2.903635746105637E-01,
2450381.500000000, A.D. 1996-Oct-25 00:00:00.0000,  2.920020418473644E+08, -7.148664554097638E+08, -3.580593904669553E+06,  1.193379210617191E+01,  5.555767449836670E+00, -2.902403941920781E-01,
2450382.500000000, A.D. 1996-Oct-26 00:00:00.0000,  2.930327732050980E+08, -7.143856886301843E+08, -3.605668062159061E+06,  1.192666863595788E+01,  5.572718584234019E+00, -2.901811020262197E-01,
2450383.500000000, A.D. 1996-Oct-27 00:00:00.0000,  2.940629776077754E+08, -7.139033283161815E+08, -3.630731335532725E+06,  1.191922052756604E+01,  5.593067853034336E+00, -2.900054413418738E-01,
2450384.500000000, A.D. 1996-Oct-28 00:00:00.0000,  2.950924156157377E+08, -7.134193923574830E+08, -3.655787406763852E+06,  1.191158285406057E+01,  5.609371937970286E+00, -2.899692205402771E-01,
2450385.500000000, A.D. 1996-Oct-29 00:00:00.0000,  2.961212395780833E+08, -7.129339010752075E+08, -3.680834102431178E+06,  1.190290817443883E+01,  5.628095028977654E+00, -2.898556136456445E-01,
2450386.500000000, A.D. 1996-Oct-30 00:00:00.0000,  2.971493562924512E+08, -7.124469462972692E+08, -3.705876193537414E+06,  1.189652672545537E+01,  5.645059507886129E+00, -2.897793478081596E-01,
2450387.500000000, A.D. 1996-Oct-31 00:00:00.0000,  2.981768054273266E+08, -7.119584212213383E+08, -3.730909683173478E+06,  1.188708970571576E+01,  5.662002003028310E+00, -2.897477678283904E-01,
2450388.500000000, A.D. 1996-Nov-01 00:00:00.0000,  2.992036369330996E+08, -7.114685327730284E+08, -3.755940989618689E+06,  1.188194354091342E+01,  5.679273213709426E+00, -2.896373814653768E-01,
2450389.500000000, A.D. 1996-Nov-02 00:00:00.0000,  3.002298902685496E+08, -7.109770849697191E+08, -3.780962235617489E+06,  1.187470001329976E+01,  5.696231969487337E+00, -2.895698204212513E-01,
2450390.500000000, A.D. 1996-Nov-03 00:00:00.0000,  3.012556327840952E+08, -7.104840705899692E+08, -3.805972550696880E+06,  1.186796519935335E+01,  5.716554260103559E+00, -2.893766606807904E-01,
2450391.500000000, A.D. 1996-Nov-04 00:00:00.0000,  3.022806265137545E+08, -7.099894431309408E+08, -3.830973399870723E+06,  1.185998068264107E+01,  5.733052624909071E+00, -2.893309845982106E-01,
2450392.500000000, A.D. 1996-Nov-05 00:00:00.0000,  3.033050133063971E+08, -7.094932569174089E+08, -3.855963970400304E+06,  1.185161083466728E+01,  5.752261817586540E+00, -2.891869688340922E-01,
2450393.500000000, A.D. 1996-Nov-06 00:00:00.0000,  3.043286715405183E+08, -7.089955686792109E+08, -3.880948070288926E+06,  1.184487074754480E+01,  5.769194611896173E+00, -2.891078122458250E-01,
2450394.500000000, A.D. 1996-Nov-07 00:00:00.0000,  3.053516611276339E+08, -7.084962859262602E+08, -3.905921961857229E+06,  1.183513442011616E+01,  5.786926578381924E+00, -2.890438379296036E-01,
2450395.500000000, A.D. 1996-Nov-08 00:00:00.0000,  3.063739703448997E+08, -7.079956178694652E+08, -3.930893066112667E+06,  1.182953479321015E+01,  5.803901318629781E+00, -2.889421022595962E-01,
2450396.500000000, A.D. 1996-Nov-09 00:00:00.0000,  3.073956757442354E+08, -7.074933815631232E+08, -3.955853360686123E+06,  1.182159905335145E+01,  5.821128392592600E+00, -2.888649456330761E-01,
2450397.500000000, A.D. 1996-Nov-10 00:00:00.0000,  3.084168247077337E+08, -7.069895987078911E+08, -3.980803257161200E+06,  1.181488701822437E+01,  5.841233222398879E+00, -2.886699638780263E-01,
2450398.500000000, A.D. 1996-Nov-11 00:00:00.0000,  3.094371951295212E+08, -7.064841826814389E+08, -4.005742610997468E+06,  1.180598336553322E+01,  5.857751117453207E+00, -2.886277662329368E-01,
2450399.500000000, A.D. 1996-Nov-12 00:00:00.0000,  3.104569162358561E+08, -7.059772392880323E+08, -4.030672598099768E+06,  1.179752954071684E+01,  5.876859448834519E+00, -2.884781822782598E-01,
2450400.500000000, A.D. 1996-Nov-13 00:00:00.0000,  3.114758627153386E+08, -7.054688003596539E+08, -4.055596044879317E+06,  1.179012032431107E+01,  5.893215601557945E+00, -2.884179328147969E-01,
2450401.500000000, A.D. 1996-Nov-14 00:00:00.0000,  3.124941286442230E+08, -7.049588030942199E+08, -4.080509808825910E+06,  1.178022754372691E+01,  5.911059337618821E+00, -2.883417329752385E-01,
2450402.500000000, A.D. 1996-Nov-15 00:00:00.0000,  3.135116642037960E+08, -7.044474460082920E+08, -4.105421539161295E+06,  1.177429866381276E+01,  5.927150176604195E+00, -2.882663929596294E-01,
2450403.500000000, A.D. 1996-Nov-16 00:00:00.0000,  3.145286006728497E+08, -7.039345627097629E+08, -4.130322995958924E+06,  1.176619545640862E+01,  5.944228510061812E+00, -2.881861016569489E-01,
2450404.500000000, A.D. 1996-Nov-17 00:00:00.0000,  3.155449756385602E+08, -7.034201827279441E+08, -4.155215014006466E+06,  1.176002862409803E+01,  5.963725735448157E+00, -2.879954167980121E-01,
2450405.500000000, A.D. 1996-Nov-18 00:00:00.0000,  3.165606027536817E+08, -7.029041665611155E+08, -4.180095163521290E+06,  1.175090110884680E+01,  5.980340248251926E+00, -2.879444768678054E-01,
2450406.500000000, A.D. 1996-Nov-19 00:00:00.0000,  3.175755887208908E+08, -7.023866462050954E+08, -4.204965923987359E+06,  1.174299878021587E+01,  5.999445444612017E+00, -2.877781080266359E-01,
2450407.500000000, A.D. 1996-Nov-20 00:00:00.0000,  3.185898076156670E+08, -7.018676076686994E+08, -4.229828396487176E+06,  1.173535628987105E+01,  6.015731362812570E+00, -2.877140186029101E-01,
2450408.500000000, A.D. 1996-Nov-21 00:00:00.0000,  3.196033664929270E+08, -7.013470080648336E+08, -4.254680003773093E+06,  1.172573282531137E+01,  6.034201694824976E+00, -2.876028950133442E-01,
2450409.500000000, A.D. 1996-Nov-22 00:00:00.0000,  3.206161647749467E+08, -7.008250139887847E+08, -4.279528057548851E+06,  1.171942991738272E+01,  6.050101713744424E+00, -2.875317105302821E-01,
2450410.500000000, A.D. 1996-Nov-23 00:00:00.0000,  3.216283630412934E+08, -7.003014840850029E+08, -4.304364765791088E+06,  1.171107400384393E+01,  6.067687530479626E+00, -2.874276358995713E-01,
2450411.500000000, A.D. 1996-Nov-24 00:00:00.0000,  3.226399662034500E+08, -6.997764534391299E+08, -4.329191580798894E+06,  1.170496587577821E+01,  6.087002696988312E+00, -2.872338951801425E-01,
2450412.500000000, A.D. 1996-Nov-25 00:00:00.0000,  3.236508159816948E+08, -6.992497509577137E+08, -4.354004604952276E+06,  1.169513372798320E+01,  6.104153122744632E+00, -2.871656847878039E-01,
2450413.500000000, A.D. 1996-Nov-26 00:00:00.0000,  3.246609759299536E+08, -6.987215454415584E+08, -4.378808248911619E+06,  1.168712847040676E+01,  6.123259874800672E+00, -2.869915325292034E-01,
2450414.500000000, A.D. 1996-Nov-27 00:00:00.0000,  3.256703254965280E+08, -6.981917993690357E+08, -4.403602539106607E+06,  1.167857741014376E+01,  6.139446672291664E+00, -2.869331678896496E-01,
2450415.500000000, A.D. 1996-Nov-28 00:00:00.0000,  3.266789797838369E+08, -6.976605141960812E+08, -4.428386335705906E+06,  1.166877255975336E+01,  6.158101514072325E+00, -2.868076254563343E-01,
2450416.500000000, A.D. 1996-Nov-29 00:00:00.0000,  3.276868073093927E+08, -6.971278329254519E+08, -4.453166588405401E+06,  1.166161110454723E+01,  6.173354413162127E+00, -2.867618630686084E-01,
