            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2446795.500000000, A.D. 1986-Dec-31 00:00:00.0000, -2.113667991318231E+09, -3.064466189658375E+09,  2.234567887181149E+09, -2.564159381104994E+00, -1.471918121313243E+01,  1.064440643965953E+01,
2446796.500000000, A.D. 1987-Jan-01 00:00:00.0000, -2.113889522625934E+09, -3.065737908390712E+09,  2.235487550379214E+09, -2.563880184737037E+00, -1.471875244518630E+01,  1.064409354743575E+01,
2446797.500000000, A.D. 1987-Jan-02 00:00:00.0000, -2.114111029820332E+09, -3.067009590087685E+09,  2.236407186551653E+09, -2.563601202914279E+00, -1.471832391273172E+01,  1.064378084645532E+01,
2446798.500000000, A.D. 1987-Jan-03 00:00:00.0000, -2.114332512920013E+09, -3.068281234769565E+09,  2.237326795714986E+09, -2.563322436880454E+00, -1.471789561405281E+01,  1.064346833663204E+01,
2446799.500000000, A.D. 1987-Jan-04 00:00:00.0000, -2.114553971943678E+09, -3.069552842456478E+09,  2.238246377885726E+09, -2.563043887977677E+00, -1.471746754747841E+01,  1.064315601788589E+01,
2446800.500000000, A.D. 1987-Jan-05 00:00:00.0000, -2.114775406910150E+09, -3.070824413168407E+09,  2.239165933080378E+09, -2.562765557646319E+00, -1.471703971139036E+01,  1.064284389014260E+01,
2446801.500000000, A.D. 1987-Jan-06 00:00:00.0000, -2.114996817838378E+09, -3.072095946925200E+09,  2.240085461315442E+09, -2.562487447424667E+00, -1.471661210423187E+01,  1.064253195333314E+01,
2446802.500000000, A.D. 1987-Jan-07 00:00:00.0000, -2.115218203259915E+09, -3.073367446176020E+09,  2.241004963793616E+09, -2.562171180815258E+00, -1.471624740382394E+01,  1.064225081121473E+01,
2446803.500000000, A.D. 1987-Jan-08 00:00:00.0000, -2.115439562853193E+09, -3.074638911497048E+09,  2.241924440803149E+09, -2.561893515818668E+00, -1.471582025014374E+01,  1.064193925608419E+01,
2446804.500000000, A.D. 1987-Jan-09 00:00:00.0000, -2.115660898465936E+09, -3.075910339921715E+09,  2.242843890902560E+09, -2.561616076131547E+00, -1.471539332118273E+01,  1.064162789170527E+01,
2446805.500000000, A.D. 1987-Jan-10 00:00:00.0000, -2.115882210117693E+09, -3.077181731469385E+09,  2.243763314108327E+09, -2.561338863679533E+00, -1.471496661572245E+01,  1.064131671802295E+01,
2446806.500000000, A.D. 1987-Jan-11 00:00:00.0000, -2.116103497828183E+09, -3.078453086159317E+09,  2.244682710436925E+09, -2.561061880481596E+00, -1.471454013265643E+01,  1.064100573498349E+01,
2446807.500000000, A.D. 1987-Jan-12 00:00:00.0000, -2.116324761617303E+09, -3.079724404010684E+09,  2.245602079904822E+09, -2.560785128648256E+00, -1.471411387100196E+01,  1.064069494253347E+01,
2446808.500000000, A.D. 1987-Jan-13 00:00:00.0000, -2.116546001505136E+09, -3.080995685042581E+09,  2.246521422528482E+09, -2.560508610386295E+00, -1.471368782990978E+01,  1.064038434061956E+01,
2446809.500000000, A.D. 1987-Jan-14 00:00:00.0000, -2.116767217511966E+09, -3.082266929274027E+09,  2.247440738324367E+09, -2.560232327967096E+00, -1.471326200869049E+01,  1.064007392918357E+01,
2446810.500000000, A.D. 1987-Jan-15 00:00:00.0000, -2.116988409658269E+09, -3.083538136723999E+09,  2.248360027308929E+09, -2.559956283761658E+00, -1.471283640681502E+01,  1.063976370816576E+01,
2446811.500000000, A.D. 1987-Jan-16 00:00:00.0000, -2.117209577964731E+09, -3.084809307411431E+09,  2.249279289498619E+09, -2.559680480206367E+00, -1.471241102394231E+01,  1.063945367749960E+01,
2446812.500000000, A.D. 1987-Jan-17 00:00:00.0000, -2.117430722300895E+09, -3.086080441291576E+09,  2.250198524997036E+09, -2.559401610726042E+00, -1.471198446807084E+01,  1.063914574255896E+01,
2446813.500000000, A.D. 1987-Jan-18 00:00:00.0000, -2.117651842704688E+09, -3.087351538390415E+09,  2.251117733810936E+09, -2.559126296029239E+00, -1.471155952301877E+01,  1.063883609236152E+01,
2446814.500000000, A.D. 1987-Jan-19 00:00:00.0000, -2.117872939331999E+09, -3.088622598783469E+09,  2.252036915879272E+09, -2.558851229627542E+00, -1.471113479725896E+01,  1.063852663225604E+01,
2446815.500000000, A.D. 1987-Jan-20 00:00:00.0000, -2.118094012204394E+09, -3.089893622489713E+09,  2.252956071218462E+09, -2.558576414131340E+00, -1.471071029140082E+01,  1.063821736212567E+01,
2446816.500000000, A.D. 1987-Jan-21 00:00:00.0000, -2.118315061343663E+09, -3.091164609528183E+09,  2.253875199844914E+09, -2.558301852142427E+00, -1.471028600635205E+01,  1.063790828183149E+01,
2446817.500000000, A.D. 1987-Jan-22 00:00:00.0000, -2.118536086771820E+09, -3.092435559917990E+09,  2.254794301775017E+09, -2.558027546228292E+00, -1.470986194330826E+01,  1.063759939119761E+01,
2446818.500000000, A.D. 1987-Jan-23 00:00:00.0000, -2.118757088511098E+09, -3.093706473678415E+09,  2.255713377025164E+09, -2.557753498880070E+00, -1.470943810396477E+01,  1.063729069006480E+01,
2446819.500000000, A.D. 1987-Jan-24 00:00:00.0000, -2.118978066583941E+09, -3.094977350828850E+09,  2.256632425611710E+09, -2.557479712468393E+00, -1.470901449018750E+01,  1.063698217816218E+01,
2446820.500000000, A.D. 1987-Jan-25 00:00:00.0000, -2.119199021012991E+09, -3.096248191388883E+09,  2.257551447550992E+09, -2.557206189185664E+00, -1.470859110431507E+01,  1.063667385520063E+01,
2446821.500000000, A.D. 1987-Jan-26 00:00:00.0000, -2.119419951821067E+09, -3.097518995378320E+09,  2.258470442859321E+09, -2.556932930975341E+00, -1.470816794914305E+01,  1.063636572085490E+01,
2446822.500000000, A.D. 1987-Jan-27 00:00:00.0000, -2.119640859031145E+09, -3.098789762817232E+09,  2.259389411552977E+09, -2.556659939450205E+00, -1.470774502789947E+01,  1.063605777474050E+01,
2446823.500000000, A.D. 1987-Jan-28 00:00:00.0000, -2.119861742666319E+09, -3.100060493725983E+09,  2.260308353648204E+09, -2.556387215797894E+00, -1.470732234421794E+01,  1.063575001639552E+01,
2446824.500000000, A.D. 1987-Jan-29 00:00:00.0000, -2.120082602749768E+09, -3.101331188125269E+09,  2.261227269161202E+09, -2.556114760673376E+00, -1.470689990210792E+01,  1.063544244526889E+01,
2446825.500000000, A.D. 1987-Jan-30 00:00:00.0000, -2.120303439304698E+09, -3.102601846036149E+09,  2.262146158108120E+09, -2.555842574077929E+00, -1.470647770592106E+01,  1.063513506071708E+01,
2446826.500000000, A.D. 1987-Jan-31 00:00:00.0000, -2.120524252354281E+09, -3.103872467480069E+09,  2.263065020505046E+09, -2.555570655224303E+00, -1.470605576031304E+01,  1.063482786201093E+01,
2446827.500000000, A.D. 1987-Feb-01 00:00:00.0000, -2.120745041921582E+09, -3.105143052478892E+09,  2.263983856368007E+09, -2.555299002395990E+00, -1.470563407018077E+01,  1.063452084834394E+01,
2446828.500000000, A.D. 1987-Feb-02 00:00:00.0000, -2.120965808029476E+09, -3.106413601054900E+09,  2.264902665712947E+09, -2.555027612798101E+00, -1.470521264047216E+01,  1.063421401883306E+01,
2446829.500000000, A.D. 1987-Feb-03 00:00:00.0000, -2.121186550700543E+09, -3.107684113230800E+09,  2.265821448555735E+09, -2.554756482503338E+00, -1.470479147583757E+01,  1.063390737245393E+01,
2446830.500000000, A.D. 1987-Feb-04 00:00:00.0000, -2.121407269956973E+09, -3.108954589029682E+09,  2.266740204912150E+09, -2.554485606319499E+00, -1.470437058054997E+01,  1.063360090812981E+01,
2446831.500000000, A.D. 1987-Feb-05 00:00:00.0000, -2.121627965820448E+09, -3.110225028474979E+09,  2.267658934797871E+09, -2.554214977778266E+00, -1.470394995814543E+01,  1.063329462473135E+01,
2446832.500000000, A.D. 1987-Feb-06 00:00:00.0000, -2.121848638312044E+09, -3.111495431590381E+09,  2.268577638228481E+09, -2.553944589185132E+00, -1.470352961107993E+01,  1.063298852110930E+01,
2446833.500000000, A.D. 1987-Feb-07 00:00:00.0000, -2.122069287452118E+09, -3.112765798399734E+09,  2.269496315219463E+09, -2.553674431767123E+00, -1.470310954036621E+01,  1.063268259613760E+01,
2446834.500000000, A.D. 1987-Feb-08 00:00:00.0000, -2.122289913260235E+09, -3.114036128926895E+09,  2.270414965786208E+09, -2.553404495934601E+00, -1.470268974522320E+01,  1.063237684876613E+01,
2446835.500000000, A.D. 1987-Feb-09 00:00:00.0000, -2.122510515755109E+09, -3.115306423195564E+09,  2.271333589944019E+09, -2.553134771663728E+00, -1.470227022277658E+01,  1.063207127808037E+01,
