            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2449065.500000000, A.D. 1993-Mar-19 00:00:00.0000, -5.714255583300192E+07, -2.762972450262433E+07,  2.989006506324352E+06,  1.115615288209271E+01, -4.172892121229705E+01, -4.432643283696585E+00,
2449066.500000000, A.D. 1993-Mar-20 00:00:00.0000, -5.607014211646113E+07, -3.118005135876656E+07,  2.600560182229955E+06,  1.364736784155283E+01, -4.043529126752126E+01, -4.555678977416026E+00,
2449067.500000000, A.D. 1993-Mar-21 00:00:00.0000, -5.478788806903250E+07, -3.461376604233815E+07,  2.202374917075643E+06,  1.601368759337200E+01, -3.903132080713401E+01, -4.658236104811767E+00,
2449068.500000000, A.D. 1993-Mar-22 00:00:00.0000, -5.330654795263547E+07, -3.792177528551997E+07,  1.796180738981061E+06,  1.825602262750859E+01, -3.752702948464760E+01, -4.741216671401874E+00,
2449069.500000000, A.D. 1993-Mar-23 00:00:00.0000, -5.163678323492817E+07, -4.109580894510703E+07,  1.383631923237680E+06,  2.037559078150112E+01, -3.593146587394568E+01, -4.805471579520811E+00,
2449070.500000000, A.D. 1993-Mar-24 00:00:00.0000, -4.978914082440731E+07, -4.412833981409597E+07,  9.663115440884382E+05,  2.237380986343045E+01, -3.425279307849939E+01, -4.851797763314451E+00,
2449071.500000000, A.D. 1993-Mar-25 00:00:00.0000, -4.777403972670909E+07, -4.701251072018743E+07,  5.457362044051494E+05,  2.425220951586736E+01, -3.249837156382872E+01, -4.880936863339043E+00,
2449072.500000000, A.D. 1993-Mar-26 00:00:00.0000, -4.560176460279048E+07, -4.974206861885111E+07,  1.233608276625499E+05,  2.601235908494663E+01, -3.067483809708614E+01, -4.893575052530851E+00,
2449073.500000000, A.D. 1993-Mar-27 00:00:00.0000, -4.328246496977327E+07, -5.231130531511183E+07, -2.994165735106990E+05,  2.765580870446720E+01, -2.878818018233741E+01, -4.890343707460074E+00,
2449074.500000000, A.D. 1993-Mar-28 00:00:00.0000, -4.082615900830738E+07, -5.471500441204991E+07, -7.212502144903950E+05,  2.918404121458865E+01, -2.684380574564899E+01, -4.871820686249206E+00,
2449075.500000000, A.D. 1993-Mar-29 00:00:00.0000, -3.824274112981912E+07, -5.694839407465229E+07, -1.140841985648971E+06,  3.059843290129961E+01, -2.484660808411434E+01, -4.838532029431464E+00,
2449076.500000000, A.D. 1993-Mar-30 00:00:00.0000, -3.554199261677886E+07, -5.900710520718730E+07, -1.556937059416879E+06,  3.190022136477947E+01, -2.280102627422459E+01, -4.790953944387387E+00,
