            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2453071.500000000, A.D. 2004-Mar-07 00:00:00.0000, -2.850130028752637E+08,  1.321309222281192E+09, -1.165202793021166E+07, -9.963805964778571E+00, -2.067994229023035E+00,  4.326560296930740E-01,
2453072.500000000, A.D. 2004-Mar-08 00:00:00.0000, -2.858738068429421E+08,  1.321130295328070E+09, -1.161465209716839E+07, -9.962213905808067E+00, -2.073823208630531E+00,  4.325200301521485E-01,
2453073.500000000, A.D. 2004-Mar-09 00:00:00.0000, -2.867344768576128E+08,  1.320950870081091E+09, -1.157729041918850E+07, -9.960755212306504E+00, -2.079524050546397E+00,  4.323313062399931E-01,
2453074.500000000, A.D. 2004-Mar-10 00:00:00.0000, -2.875950308427783E+08,  1.320770951325716E+09, -1.153994353043228E+07, -9.959484603471880E+00, -2.085265859054838E+00,  4.321826712436866E-01,
2453075.500000000, A.D. 2004-Mar-11 00:00:00.0000, -2.884554806620075E+08,  1.320590537165132E+09, -1.150260926661372E+07, -9.958375426079112E+00, -2.091002624894550E+00,  4.320484332004851E-01,
2453076.500000000, A.D. 2004-Mar-12 00:00:00.0000, -2.893158421664908E+08,  1.320409623140204E+09, -1.146528365461874E+07, -9.957431356769090E+00, -2.096839314287979E+00,  4.319822084165065E-01,
2453077.500000000, A.D. 2004-Mar-13 00:00:00.0000, -2.901761290929865E+08,  1.320228196951532E+09, -1.142795895927370E+07, -9.956615638535784E+00, -2.102893685026808E+00,  4.320428449003536E-01,
2453078.500000000, A.D. 2004-Mar-14 00:00:00.0000, -2.910363402257257E+08,  1.320046237785252E+09, -1.139062443121886E+07, -9.955654239244742E+00, -2.109123118641473E+00,  4.321792260886419E-01,
2453079.500000000, A.D. 2004-Mar-15 00:00:00.0000, -2.918964683547808E+08,  1.319863739754034E+09, -1.135327777360815E+07, -9.954727188149674E+00, -2.115411531257528E+00,  4.323501772103468E-01,
2453080.500000000, A.D. 2004-Mar-16 00:00:00.0000, -2.927565122733724E+08,  1.319680689101566E+09, -1.131591192849165E+07, -9.953669738454467E+00, -2.121882177663075E+00,  4.326026432872940E-01,
2453081.500000000, A.D. 2004-Mar-17 00:00:00.0000, -2.936164592704176E+08,  1.319497075426661E+09, -1.127852269374400E+07, -9.952474277629021E+00, -2.128456230808312E+00,  4.328967137765125E-01,
2453082.500000000, A.D. 2004-Mar-18 00:00:00.0000, -2.944762932046120E+08,  1.319312890381458E+09, -1.124110729967958E+07, -9.951049611348981E+00, -2.135088052674250E+00,  4.331975366657348E-01,
2453083.500000000, A.D. 2004-Mar-19 00:00:00.0000, -2.953359935433736E+08,  1.319128132452896E+09, -1.120366692005366E+07, -9.949364944136731E+00, -2.141703175777972E+00,  4.334658044156705E-01,
2453084.500000000, A.D. 2004-Mar-20 00:00:00.0000, -2.961955368395355E+08,  1.318942811875538E+09, -1.116620912529004E+07, -9.947481170266053E+00, -2.148070665835962E+00,  4.335859399972489E-01,
