            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2450348.500000000, A.D. 1996-Sep-22 00:00:00.0000,  1.501342762826841E+08, -1.791903993462543E+06, -1.402429968715878E+02, -1.414421295585750E-01,  2.967074955576206E+01,  5.104292200286409E-04,
2450349.500000000, A.D. 1996-Sep-23 00:00:00.0000,  1.501001342703348E+08,  7.716627097680190E+05, -8.413561581267277E+01, -6.488139824683707E-01,  2.966967632896197E+01,  7.851546064578940E-04,
2450350.500000000, A.D. 1996-Sep-24 00:00:00.0000,  1.500221739662253E+08,  3.334777563491971E+06, -5.403816109756008E+00, -1.155745723168116E+00,  2.966032086938266E+01,  1.030895938148646E-03,
2450351.500000000, A.D. 1996-Sep-25 00:00:00.0000,  1.499004347045971E+08,  5.896732607462749E+06,  9.263005224987864E+01, -1.662217825704579E+00,  2.964285459409861E+01,  1.229076418288955E-03,
2450352.500000000, A.D. 1996-Sep-26 00:00:00.0000,  1.497349548861115E+08,  8.456832975600203E+06,  2.051712141674943E+02, -2.168268952676760E+00,  2.961740472209475E+01,  1.364632180417047E-03,
2450353.500000000, A.D. 1996-Sep-27 00:00:00.0000,  1.495257677996348E+08,  1.101439202921782E+07,  3.263634542757645E+02, -2.673974045285798E+00,  2.958403161063477E+01,  1.428382796673233E-03,
2450354.500000000, A.D. 1996-Sep-28 00:00:00.0000,  1.492728998226111E+08,  1.356872506535964E+07,  4.498623189628124E+02, -3.179412508229847E+00,  2.954271963528987E+01,  1.418288266716417E-03,
2450355.500000000, A.D. 1996-Sep-29 00:00:00.0000,  1.489763714459129E+08,  1.611914298484146E+07,  5.694492984293029E+02, -3.684636513485944E+00,  2.949338535774625E+01,  1.339117964652914E-03,
2450356.500000000, A.D. 1996-Sep-30 00:00:00.0000,  1.486362006584283E+08,  1.866494729502698E+07,  6.795547205349430E+02, -4.189649390069846E+00,  2.943589902451409E+01,  1.200764146561895E-03,
2450357.500000000, A.D. 1996-Oct-01 00:00:00.0000,  1.482524075770321E+08,  2.120542722979118E+07,  7.756029457738623E+02, -4.694398548752577E+00,  2.937011046717753E+01,  1.015960843341546E-03,
2450358.500000000, A.D. 1996-Oct-02 00:00:00.0000,  1.478250191198673E+08,  2.373985898155622E+07,  8.541645407676697E+02, -5.198780764634568E+00,  2.929587098097250E+01,  7.982091814877634E-04,
2450359.500000000, A.D. 1996-Oct-03 00:00:00.0000,  1.473540728938714E+08,  2.626750647953667E+07,  9.129564188290387E+02, -5.702654037345305E+00,  2.921304692959629E+01,  5.603747690301475E-04,
2450360.500000000, A.D. 1996-Oct-04 00:00:00.0000,  1.468396199826134E+08,  2.878762297580530E+07,  9.507535033281893E+02, -6.205850399666155E+00,  2.912152511084436E+01,  3.140276912887430E-04,
2450361.500000000, A.D. 1996-Oct-05 00:00:00.0000,  1.462817267213554E+08,  3.129945282147169E+07,  9.672696530781686E+02, -6.708186169497217E+00,  2.902121227278052E+01,  6.935190062584695E-05,
2450362.500000000, A.D. 1996-Oct-06 00:00:00.0000,  1.456804757502837E+08,  3.380223305172576E+07,  9.630465803369880E+02, -7.209468333048499E+00,  2.891203161618123E+01, -1.646188081512179E-04,
2450363.500000000, A.D. 1996-Oct-07 00:00:00.0000,  1.450359666829387E+08,  3.629519462393660E+07,  9.393694280292839E+02, -7.709497158518232E+00,  2.879391858086989E+01, -3.796501514834461E-04,
2450364.500000000, A.D. 1996-Oct-08 00:00:00.0000,  1.443483166857198E+08,  3.877756331953342E+07,  8.982118712775409E+02, -8.208065793433702E+00,  2.866681748358215E+01, -5.679955254578317E-04,
2450365.500000000, A.D. 1996-Oct-09 00:00:00.0000,  1.436176611872745E+08,  4.124856042958524E+07,  8.422026012483984E+02, -8.704957836171335E+00,  2.853068000169417E+01, -7.222269117654889E-04,
2450366.500000000, A.D. 1996-Oct-10 00:00:00.0000,  1.428441548457611E+08,  4.370740341165195E+07,  7.745976822059602E+02, -9.199943989733137E+00,  2.838546609356427E+01, -8.352768266348676E-04,
2450367.500000000, A.D. 1996-Oct-11 00:00:00.0000,  1.420279728008791E+08,  4.615330674086234E+07,  6.992387437224388E+02, -9.692779032812838E+00,  2.823114757590186E+01, -9.007271507961434E-04,
2450368.500000000, A.D. 1996-Oct-12 00:00:00.0000,  1.411693121260809E+08,  4.858548317768907E+07,  6.204756081178784E+02, -1.018320043680786E+01,  2.806771410111040E+01, -9.133380000658775E-04,
